id,label,properties
4310,place,"{""name"":""Hólaá"",""long"":""-20.651645"",""lat"":""64.215507"",""__unique"":[""name"",""lat"",""long""],""__label"":""place""}"
4404,place,"{""name"":""Flugumýri í Blönduhlíð"",""long"":""-19.324247"",""lat"":""65.577348"",""__unique"":[""name"",""lat"",""long""],""__label"":""place""}"
1467,place,"{""name"":""Grásteinn (við Syðri-Tjarnir)"",""long"":"""",""lat"":"""",""__unique"":[""name"",""lat"",""long""],""__label"":""place""}"
1613,place,"{""name"":""Þingeyjarsýsla"",""long"":"""",""lat"":"""",""__unique"":[""name"",""lat"",""long""],""__label"":""place""}"
3352,place,"{""name"":""Vatnshorn í Steingrímsfirði"",""long"":""-21.773484"",""lat"":""65.682543"",""__unique"":[""name"",""lat"",""long""],""__label"":""place""}"
1861,place,"{""name"":""Tjarnarbotnar í Vaðlavík"",""long"":"""",""lat"":"""",""__unique"":[""name"",""lat"",""long""],""__label"":""place""}"
3130,place,"{""name"":""Elliðavatn (bærinn); Reykjavík"",""long"":"""",""lat"":"""",""__unique"":[""name"",""lat"",""long""],""__label"":""place""}"
3549,place,"{""name"":""Karlsbali, botn, landbúasteinn, folaldahvilft, hlaðka, búrfell, göltur, "",""long"":"""",""lat"":"""",""__unique"":[""name"",""lat"",""long""],""__label"":""place""}"
1959,place,"{""name"":""Kvíabekkur"",""long"":""-18.772493"",""lat"":""66.015176"",""__unique"":[""name"",""lat"",""long""],""__label"":""place""}"
2803,place,"{""name"":""Staður, Staðardalur"",""long"":""-23.562995"",""lat"":""66.11579"",""__unique"":[""name"",""lat"",""long""],""__label"":""place""}"
3334,place,"{""name"":""Straumur og Tungná"",""long"":"""",""lat"":"""",""__unique"":[""name"",""lat"",""long""],""__label"":""place""}"
2895,place,"{""name"":""Þórisdalur"",""long"":"""",""lat"":"""",""__unique"":[""name"",""lat"",""long""],""__label"":""place""}"
3432,place,"{""name"":""Saurstaðir"",""long"":"""",""lat"":"""",""__unique"":[""name"",""lat"",""long""],""__label"":""place""}"
2941,place,"{""name"":""Grannagarður nálægt Staðastað"",""long"":"""",""lat"":"""",""__unique"":[""name"",""lat"",""long""],""__label"":""place""}"
4498,place,"{""name"":""Syðribakki (Bakki) í Möðruvallasókn"",""long"":"""",""lat"":"""",""__unique"":[""name"",""lat"",""long""],""__label"":""place""}"
2960,place,"{""name"":""Sikiley og lönd við Miðjarðarhafið"",""long"":"""",""lat"":"""",""__unique"":[""name"",""lat"",""long""],""__label"":""place""}"
4246,place,"{""name"":""Gull. og Kjós.: Háahlíð á Reykjanesi"",""long"":"""",""lat"":"""",""__unique"":[""name"",""lat"",""long""],""__label"":""place""}"
2664,place,"{""name"":""Auðúlfsstaðaá"",""long"":"""",""lat"":"""",""__unique"":[""name"",""lat"",""long""],""__label"":""place""}"
1878,place,"{""name"":""Fyrir norðan"",""long"":"""",""lat"":"""",""__unique"":[""name"",""lat"",""long""],""__label"":""place""}"
2018,place,"{""name"":""Hjónasteinn, Hörgsland"",""long"":"""",""lat"":"""",""__unique"":[""name"",""lat"",""long""],""__label"":""place""}"
2411,place,"{""name"":""Strandarhjáleiga, Landeyjar."",""long"":""-20.286874"",""lat"":""63.695447"",""__unique"":[""name"",""lat"",""long""],""__label"":""place""}"
1931,place,"{""name"":""Gull. og Kjós.: Refshalakot"",""long"":"""",""lat"":"""",""__unique"":[""name"",""lat"",""long""],""__label"":""place""}"
3318,place,"{""name"":""Gull. og Kjós.: Lodda, hjáleiga Stafnes"",""long"":"""",""lat"":"""",""__unique"":[""name"",""lat"",""long""],""__label"":""place""}"
1855,place,"{""name"":""Hof; Fellum"",""long"":"""",""lat"":"""",""__unique"":[""name"",""lat"",""long""],""__label"":""place""}"
1361,place,"{""name"":""Foss, Mýrdalur"",""long"":""-19.06176"",""lat"":""63.434845"",""__unique"":[""name"",""lat"",""long""],""__label"":""place""}"
1149,place,"{""name"":""Álftamýri 34"",""long"":""-21.894767"",""lat"":""64.135447"",""__unique"":[""name"",""lat"",""long""],""__label"":""place""}"
4083,place,"{""name"":""Hlífúlfsboði nærri Djúpavogi"",""long"":"""",""lat"":"""",""__unique"":[""name"",""lat"",""long""],""__label"":""place""}"
4111,place,"{""name"":""Auðnir, Sæmundarhlíð"",""long"":""-19.567252"",""lat"":""65.591432"",""__unique"":[""name"",""lat"",""long""],""__label"":""place""}"
4602,place,"{""name"":""Neseyri"",""long"":""-13.678542"",""lat"":""65.146509"",""__unique"":[""name"",""lat"",""long""],""__label"":""place""}"
1395,place,"{""name"":""Gestsstaðir, Steingrímsfjörður"",""long"":""-21.620862"",""lat"":""65.615625"",""__unique"":[""name"",""lat"",""long""],""__label"":""place""}"
2556,place,"{""name"":""Gullbringusýsla, Breiðdalur"",""long"":"""",""lat"":"""",""__unique"":[""name"",""lat"",""long""],""__label"":""place""}"
3076,place,"{""name"":""Brattahausar"",""long"":"""",""lat"":"""",""__unique"":[""name"",""lat"",""long""],""__label"":""place""}"
3943,place,"{""name"":""Heimili Ólafs og Sigríðar, forelda Ingunnar*"",""long"":"""",""lat"":"""",""__unique"":[""name"",""lat"",""long""],""__label"":""place""}"
279,place,"{""name"":""Hofteigur"",""long"":""-14.874466"",""lat"":""65.356809"",""__unique"":[""name"",""lat"",""long""],""__label"":""place""}"
1512,place,"{""name"":""Fljótshverfi, Hvolur"",""long"":"""",""lat"":"""",""__unique"":[""name"",""lat"",""long""],""__label"":""place""}"
4643,place,"{""name"":""Gapi"",""long"":""-20.543357"",""lat"":""64.091106"",""__unique"":[""name"",""lat"",""long""],""__label"":""place""}"
1271,place,"{""name"":""Núpakot"",""long"":""-19.66479"",""lat"":""63.545743"",""__unique"":[""name"",""lat"",""long""],""__label"":""place""}"
3799,place,"{""name"":""Marðarnúpur"",""long"":""-20.189906"",""lat"":""65.362754"",""__unique"":[""name"",""lat"",""long""],""__label"":""place""}"
3263,place,"{""name"":""Breiðamýri, Vopnafjörður"",""long"":""-14.942017"",""lat"":""65.787098"",""__unique"":[""name"",""lat"",""long""],""__label"":""place""}"
927,place,"{""name"":""Laugarnesvegur 118"",""long"":"""",""lat"":"""",""__unique"":[""name"",""lat"",""long""],""__label"":""place""}"
702,place,"{""name"":""Eyjarfótur, Grímsey"",""long"":""-18.02086"",""lat"":""66.565848"",""__unique"":[""name"",""lat"",""long""],""__label"":""place""}"
2964,place,"{""name"":""N-ís.: Ísafjarðardjúp"",""long"":"""",""lat"":"""",""__unique"":[""name"",""lat"",""long""],""__label"":""place""}"
2671,place,"{""name"":""sögn/ vísur."",""long"":"""",""lat"":"""",""__unique"":[""name"",""lat"",""long""],""__label"":""place""}"
2053,place,"{""name"":""Breiðabólsstaður, Fljótshlíð"",""long"":""-20.129971"",""lat"":""63.739469"",""__unique"":[""name"",""lat"",""long""],""__label"":""place""}"
650,place,"{""name"":""Saurbær, Hvalfjarðarströnd"",""long"":""-21.626839"",""lat"":""64.405274"",""__unique"":[""name"",""lat"",""long""],""__label"":""place""}"
3722,place,"{""name"":""Snæfell"",""long"":""-15.560885"",""lat"":""64.799117"",""__unique"":[""name"",""lat"",""long""],""__label"":""place""}"
2371,place,"{""name"":""Ás í Kelduhverfi"",""long"":""-16.473363"",""lat"":""66.022794"",""__unique"":[""name"",""lat"",""long""],""__label"":""place""}"
3221,place,"{""name"":""Vatnsdalsrétt (Undirfellsrétt) í Vatnsdal"",""long"":""-20.251387"",""lat"":""65.390239"",""__unique"":[""name"",""lat"",""long""],""__label"":""place""}"
2126,place,"{""name"":""Fróðárheiði"",""long"":""-23.543105"",""lat"":""64.860811"",""__unique"":[""name"",""lat"",""long""],""__label"":""place""}"
3684,place,"{""name"":""Kolsstaðir"",""long"":""-13.901885"",""lat"":""65.298839"",""__unique"":[""name"",""lat"",""long""],""__label"":""place""}"
454,place,"{""name"":""Súgandafjörður"",""long"":""-23.424233"",""lat"":""66.100821"",""__unique"":[""name"",""lat"",""long""],""__label"":""place""}"
2646,place,"{""name"":""Refsstaðir, Laxárdalur"",""long"":""-19.940687"",""lat"":""65.621999"",""__unique"":[""name"",""lat"",""long""],""__label"":""place""}"
2897,place,"{""name"":""Helgastaðir"",""long"":""-18.161236"",""lat"":""65.461972"",""__unique"":[""name"",""lat"",""long""],""__label"":""place""}"
3411,place,"{""name"":""Krákuhamar austan við Geithellagrundir"",""long"":"""",""lat"":"""",""__unique"":[""name"",""lat"",""long""],""__label"":""place""}"
908,place,"{""name"":""Landakot, Hafnarfjörður"",""long"":"""",""lat"":"""",""__unique"":[""name"",""lat"",""long""],""__label"":""place""}"
4117,place,"{""name"":""Þóroddsstaðir"",""long"":"""",""lat"":"""",""__unique"":[""name"",""lat"",""long""],""__label"":""place""}"
3954,place,"{""name"":""Kamptún"",""long"":"""",""lat"":"""",""__unique"":[""name"",""lat"",""long""],""__label"":""place""}"
2887,place,"{""name"":""Gull. og Kjós.: Mosfellssveit"",""long"":""-21.571003"",""lat"":""64.199338"",""__unique"":[""name"",""lat"",""long""],""__label"":""place""}"
3223,place,"{""name"":""Húnaós (Húnavatnsós)"",""long"":""-20.352673"",""lat"":""65.61495"",""__unique"":[""name"",""lat"",""long""],""__label"":""place""}"
2461,place,"{""name"":""Dynjandi, Arnarfjörður"",""long"":""-23.209159"",""lat"":""65.736475"",""__unique"":[""name"",""lat"",""long""],""__label"":""place""}"
4499,place,"{""name"":""Lækjarholt, Mýrarhreppur"",""long"":"""",""lat"":"""",""__unique"":[""name"",""lat"",""long""],""__label"":""place""}"
3034,place,"{""name"":""Svínabakkar, Vopnafjörður"",""long"":""-14.856908"",""lat"":""65.685555"",""__unique"":[""name"",""lat"",""long""],""__label"":""place""}"
3868,place,"{""name"":""Gull. og Kjós.: Móar, Kjalarnes"",""long"":""-21.783851"",""lat"":""64.213791"",""__unique"":[""name"",""lat"",""long""],""__label"":""place""}"
2764,place,"{""name"":""Rúfeyjar/Rúgeyjar á Breiðafirði"",""long"":""-22.641849"",""lat"":""65.306465"",""__unique"":[""name"",""lat"",""long""],""__label"":""place""}"
4480,place,"{""name"":""Svínárnes, Látraströnd"",""long"":""-18.25444"",""lat"":""65.997767"",""__unique"":[""name"",""lat"",""long""],""__label"":""place""}"
2117,place,"{""name"":""Skáney í Reykholtsdal"",""long"":""-21.328706"",""lat"":""64.677653"",""__unique"":[""name"",""lat"",""long""],""__label"":""place""}"
3144,place,"{""name"":""Heiðarbót í Reykjahreppi"",""long"":""-17.281055"",""lat"":""65.922339"",""__unique"":[""name"",""lat"",""long""],""__label"":""place""}"
484,place,"{""name"":""Gull. og Kjós.: Reykjanes"",""long"":""-22.680207"",""lat"":""63.82654"",""__unique"":[""name"",""lat"",""long""],""__label"":""place""}"
962,place,"{""name"":""Klauf í Ketubjörgum á Skaga"",""long"":""-20.005004"",""lat"":""66.034497"",""__unique"":[""name"",""lat"",""long""],""__label"":""place""}"
2353,place,"{""name"":""Gnúpverjahreppur (Eystri-Hreppur)"",""long"":""-20.100115"",""lat"":""64.118922"",""__unique"":[""name"",""lat"",""long""],""__label"":""place""}"
2728,place,"{""name"":""Hánefsstaðaá, Seyðisfjörður"",""long"":"""",""lat"":"""",""__unique"":[""name"",""lat"",""long""],""__label"":""place""}"
3261,place,"{""name"":""Valdísarreitur hjá Laxárholti"",""long"":"""",""lat"":"""",""__unique"":[""name"",""lat"",""long""],""__label"":""place""}"
2443,place,"{""name"":""Barð [fjallið] í Fljótum"",""long"":""-19.07487"",""lat"":""66.027592"",""__unique"":[""name"",""lat"",""long""],""__label"":""place""}"
1973,place,"{""name"":""Miklabraut 60"",""long"":""-21.912439"",""lat"":""64.135033"",""__unique"":[""name"",""lat"",""long""],""__label"":""place""}"
3340,place,"{""name"":""Krossalandi á Lóni"",""long"":"""",""lat"":"""",""__unique"":[""name"",""lat"",""long""],""__label"":""place""}"
453,place,"{""name"":""Öxarárþing"",""long"":"""",""lat"":"""",""__unique"":[""name"",""lat"",""long""],""__label"":""place""}"
1633,place,"{""name"":""Öræfasveit"",""long"":""-16.663254"",""lat"":""63.868892"",""__unique"":[""name"",""lat"",""long""],""__label"":""place""}"
1618,place,"{""name"":""Hjaltastaður"",""long"":""-14.232986"",""lat"":""65.505778"",""__unique"":[""name"",""lat"",""long""],""__label"":""place""}"
3038,place,"{""name"":""Geirishólar, Borgarfjörður"",""long"":""-13.815137"",""lat"":""65.483865"",""__unique"":[""name"",""lat"",""long""],""__label"":""place""}"
1671,place,"{""name"":""Vindakrar"",""long"":"""",""lat"":"""",""__unique"":[""name"",""lat"",""long""],""__label"":""place""}"
2240,place,"{""name"":""Hofsjökull (Arnarfellsjökull)"",""long"":""-18.8031005859375"",""lat"":""64.8255808370508"",""__unique"":[""name"",""lat"",""long""],""__label"":""place""}"
4280,place,"{""name"":""Kífsá, Kræklingahlíð"",""long"":""-18.177415"",""lat"":""65.687954"",""__unique"":[""name"",""lat"",""long""],""__label"":""place""}"
1650,place,"{""name"":""Hvammsnúpur (Núpur) undir Eyjafjöllum"",""long"":""-19.869488"",""lat"":""63.577646"",""__unique"":[""name"",""lat"",""long""],""__label"":""place""}"
2433,place,"{""name"":""Heljardalur í Fljótum"",""long"":""-18.974326"",""lat"":""65.79938"",""__unique"":[""name"",""lat"",""long""],""__label"":""place""}"
2961,place,"{""name"":""Gil, Öxnadalur"",""long"":""-18.635463"",""lat"":""65.496434"",""__unique"":[""name"",""lat"",""long""],""__label"":""place""}"
3267,place,"{""name"":""Hvanndalir"",""long"":""-18.66377"",""lat"":""66.155368"",""__unique"":[""name"",""lat"",""long""],""__label"":""place""}"
3931,place,"{""name"":""Á suðurlandi, úti við í draumi"",""long"":"""",""lat"":"""",""__unique"":[""name"",""lat"",""long""],""__label"":""place""}"
4527,place,"{""name"":""Klettur í miðju fjalli"",""long"":"""",""lat"":"""",""__unique"":[""name"",""lat"",""long""],""__label"":""place""}"
900,place,"{""name"":""Hesteyri"",""long"":""-22.875659"",""lat"":""66.334292"",""__unique"":[""name"",""lat"",""long""],""__label"":""place""}"
4016,place,"{""name"":""Nes, Loðmundarfjörður"",""long"":""-13.756713"",""lat"":""65.362812"",""__unique"":[""name"",""lat"",""long""],""__label"":""place""}"
3351,place,"{""name"":""Keflavík, Katlar, "",""long"":"""",""lat"":"""",""__unique"":[""name"",""lat"",""long""],""__label"":""place""}"
4165,place,"{""name"":""Kasthvammur"",""long"":""-17.253595"",""lat"":""65.75366"",""__unique"":[""name"",""lat"",""long""],""__label"":""place""}"
3312,place,"{""name"":""Minni-Núpur"",""long"":""-20.159611"",""lat"":""64.047804"",""__unique"":[""name"",""lat"",""long""],""__label"":""place""}"
1234,place,"{""name"":""Gullvogur"",""long"":"""",""lat"":"""",""__unique"":[""name"",""lat"",""long""],""__label"":""place""}"
2431,place,"{""name"":""Skerðingsstaðir, Hvammshreppur."",""long"":""-21.800871"",""lat"":""65.21051"",""__unique"":[""name"",""lat"",""long""],""__label"":""place""}"
4011,place,"{""name"":""Sýrlækur"",""long"":""-20.741267"",""lat"":""63.823353"",""__unique"":[""name"",""lat"",""long""],""__label"":""place""}"
1297,place,"{""name"":""Snjóholt"",""long"":""-14.359461"",""lat"":""65.341841"",""__unique"":[""name"",""lat"",""long""],""__label"":""place""}"
1455,place,"{""name"":""Gyll.: Garður á Reykjanesi"",""long"":"""",""lat"":"""",""__unique"":[""name"",""lat"",""long""],""__label"":""place""}"
1001,place,"{""name"":""Egilsá í Akrahreppi"",""long"":""-19.079957"",""lat"":""65.421"",""__unique"":[""name"",""lat"",""long""],""__label"":""place""}"
3450,place,"{""name"":""Gunnhildargerði, Hróarstunga"",""long"":""-14.387542"",""lat"":""65.55457"",""__unique"":[""name"",""lat"",""long""],""__label"":""place""}"
696,place,"{""name"":""Stokkseyrarsund"",""long"":"""",""lat"":"""",""__unique"":[""name"",""lat"",""long""],""__label"":""place""}"
2847,place,"{""name"":""Eldborgarhraun"",""long"":""-22.345769"",""lat"":""64.808486"",""__unique"":[""name"",""lat"",""long""],""__label"":""place""}"
3353,place,"{""name"":""Gröf"",""long"":""-22.208719"",""lat"":""65.543813"",""__unique"":[""name"",""lat"",""long""],""__label"":""place""}"
4268,place,"{""name"":""Höllusteinn"",""long"":"""",""lat"":"""",""__unique"":[""name"",""lat"",""long""],""__label"":""place""}"
600,place,"{""name"":""Ólafsvíkurenni (Enni)"",""long"":""-23.743716"",""lat"":""64.89294"",""__unique"":[""name"",""lat"",""long""],""__label"":""place""}"
4127,place,"{""name"":""Bæjarbekkur hjá Steinum"",""long"":"""",""lat"":"""",""__unique"":[""name"",""lat"",""long""],""__label"":""place""}"
3304,place,"{""name"":""Snæbjarnarstaðir"",""long"":""-17.68629"",""lat"":""65.548975"",""__unique"":[""name"",""lat"",""long""],""__label"":""place""}"
3601,place,"{""name"":""Skógar, Þorskafjörður"",""long"":""-22.107646"",""lat"":""65.58378"",""__unique"":[""name"",""lat"",""long""],""__label"":""place""}"
2012,place,"{""name"":""Oddbjarnarsker á Breiðafirði"",""long"":""-23.147072"",""lat"":""65.347544"",""__unique"":[""name"",""lat"",""long""],""__label"":""place""}"
2204,place,"{""name"":""Einholt"",""long"":""-20.516457"",""lat"":""63.904961"",""__unique"":[""name"",""lat"",""long""],""__label"":""place""}"
4252,place,"{""name"":""Búðarháls á Holtamannaafrétti"",""long"":""-19.320037"",""lat"":""64.238903"",""__unique"":[""name"",""lat"",""long""],""__label"":""place""}"
868,place,"{""name"":""Tékkóslóvakía"",""long"":""17.5341796875"",""lat"":""49.1242192486"",""__unique"":[""name"",""lat"",""long""],""__label"":""place""}"
3875,place,"{""name"":""Miðfjarðardalir"",""long"":"""",""lat"":"""",""__unique"":[""name"",""lat"",""long""],""__label"":""place""}"
3961,place,"{""name"":""Borg. og Mýr.: Hvoll, Borgarfirði"",""long"":"""",""lat"":"""",""__unique"":[""name"",""lat"",""long""],""__label"":""place""}"
4048,place,"{""name"":""Stöðlakot"",""long"":""-20.058112"",""lat"":""63.735545"",""__unique"":[""name"",""lat"",""long""],""__label"":""place""}"
2383,place,"{""name"":""Strönd í Skógum"",""long"":""-14.59377"",""lat"":""65.170768"",""__unique"":[""name"",""lat"",""long""],""__label"":""place""}"
3920,place,"{""name"":""Hvammur, Nónklöpp"",""long"":"""",""lat"":"""",""__unique"":[""name"",""lat"",""long""],""__label"":""place""}"
2818,place,"{""name"":""Hákonarstaðir"",""long"":""-15.208355957031472"",""lat"":""65.29733949281623"",""__unique"":[""name"",""lat"",""long""],""__label"":""place""}"
3948,place,"{""name"":""Grelutóftir"",""long"":""-23.467537"",""lat"":""65.757733"",""__unique"":[""name"",""lat"",""long""],""__label"":""place""}"
2530,place,"{""name"":""Núpur"",""long"":""-23.583561"",""lat"":""65.928911"",""__unique"":[""name"",""lat"",""long""],""__label"":""place""}"
2619,place,"{""name"":""Kaldaðarnes"",""long"":""-21.149237"",""lat"":""63.927971"",""__unique"":[""name"",""lat"",""long""],""__label"":""place""}"
304,place,"{""name"":""Skarfanes, Landssveit"",""long"":""-19.984497"",""lat"":""64.063093"",""__unique"":[""name"",""lat"",""long""],""__label"":""place""}"
2360,place,"{""name"":""Gróusker á Breiðafirði"",""long"":"""",""lat"":"""",""__unique"":[""name"",""lat"",""long""],""__label"":""place""}"
4296,place,"{""name"":""Súgandisey, Breiðafirði"",""long"":"""",""lat"":"""",""__unique"":[""name"",""lat"",""long""],""__label"":""place""}"
4600,place,"{""name"":""Uxavogur"",""long"":""-13.656075"",""lat"":""65.149024"",""__unique"":[""name"",""lat"",""long""],""__label"":""place""}"
2041,place,"{""name"":""Melrakkanes"",""long"":""-14.4501"",""lat"":""64.598732"",""__unique"":[""name"",""lat"",""long""],""__label"":""place""}"
1750,place,"{""name"":""Öskubrekka, Arnarfjörður"",""long"":""-23.935367"",""lat"":""65.742273"",""__unique"":[""name"",""lat"",""long""],""__label"":""place""}"
3535,place,"{""name"":""Brattaskjól"",""long"":""-19.773056"",""lat"":""63.565819"",""__unique"":[""name"",""lat"",""long""],""__label"":""place""}"
784,place,"{""name"":""Knörr í Hjörtsey"",""long"":"""",""lat"":"""",""__unique"":[""name"",""lat"",""long""],""__label"":""place""}"
3253,place,"{""name"":""Lyngdalsheiði"",""long"":""-20.874874"",""lat"":""64.152878"",""__unique"":[""name"",""lat"",""long""],""__label"":""place""}"
3322,place,"{""name"":""Neðri-Hvesta, Arnarfjörður"",""long"":""-23.70631"",""lat"":""65.703467"",""__unique"":[""name"",""lat"",""long""],""__label"":""place""}"
889,place,"{""name"":""Ísland"",""long"":"""",""lat"":"""",""__unique"":[""name"",""lat"",""long""],""__label"":""place""}"
1569,place,"{""name"":""Á vestfjörðum"",""long"":"""",""lat"":"""",""__unique"":[""name"",""lat"",""long""],""__label"":""place""}"
2199,place,"{""name"":""Núpufellsnes"",""long"":"""",""lat"":"""",""__unique"":[""name"",""lat"",""long""],""__label"":""place""}"
720,place,"{""name"":""Jökulsá á Brú (Jökulsá á Dal, Jökla)"",""long"":""-14.82852"",""lat"":""65.361808"",""__unique"":[""name"",""lat"",""long""],""__label"":""place""}"
326,place,"{""name"":""Ljótsstaðir á Höfðaströnd"",""long"":""-19.333035"",""lat"":""65.904864"",""__unique"":[""name"",""lat"",""long""],""__label"":""place""}"
2649,place,"{""name"":""Fúlatjörn hjá Finnsstöðum"",""long"":"""",""lat"":"""",""__unique"":[""name"",""lat"",""long""],""__label"":""place""}"
2778,place,"{""name"":""Traðardalur"",""long"":""-21.897638"",""lat"":""65.320516"",""__unique"":[""name"",""lat"",""long""],""__label"":""place""}"
3204,place,"{""name"":""Þorragarður í Njarðvík"",""long"":"""",""lat"":"""",""__unique"":[""name"",""lat"",""long""],""__label"":""place""}"
1284,place,"{""name"":""Héraðsvötn"",""long"":""-19.366149"",""lat"":""65.563537"",""__unique"":[""name"",""lat"",""long""],""__label"":""place""}"
2831,place,"{""name"":""Sníkjuskörð"",""long"":"""",""lat"":"""",""__unique"":[""name"",""lat"",""long""],""__label"":""place""}"
4264,place,"{""name"":""Þjóðólfshagi, Holtum"",""long"":""-20.514838"",""lat"":""63.894287"",""__unique"":[""name"",""lat"",""long""],""__label"":""place""}"
2787,place,"{""name"":""Tunga (Keldur)"",""long"":""-20.108262"",""lat"":""63.799241"",""__unique"":[""name"",""lat"",""long""],""__label"":""place""}"
4356,place,"{""name"":""Horn"",""long"":""-14.985194"",""lat"":""64.260732"",""__unique"":[""name"",""lat"",""long""],""__label"":""place""}"
710,place,"{""name"":""Álfasteinar"",""long"":"""",""lat"":"""",""__unique"":[""name"",""lat"",""long""],""__label"":""place""}"
3515,place,"{""name"":""Bölkot"",""long"":"""",""lat"":"""",""__unique"":[""name"",""lat"",""long""],""__label"":""place""}"
4042,place,"{""name"":""Nónborg"",""long"":"""",""lat"":"""",""__unique"":[""name"",""lat"",""long""],""__label"":""place""}"
649,place,"{""name"":""Harðivöllur"",""long"":""-21.561036"",""lat"":""64.398405"",""__unique"":[""name"",""lat"",""long""],""__label"":""place""}"
1172,place,"{""name"":""Skrukkuvatn"",""long"":""-14.498765"",""lat"":""65.264688"",""__unique"":[""name"",""lat"",""long""],""__label"":""place""}"
3485,place,"{""name"":""Kirkjuskarð"",""long"":""-20.02234"",""lat"":""65.663634"",""__unique"":[""name"",""lat"",""long""],""__label"":""place""}"
2542,place,"{""name"":""Landeyjar"",""long"":""-20.265722"",""lat"":""63.670783"",""__unique"":[""name"",""lat"",""long""],""__label"":""place""}"
3728,place,"{""name"":""Sleitustaðir í Hólahreppi"",""long"":""-19.289325"",""lat"":""65.795389"",""__unique"":[""name"",""lat"",""long""],""__label"":""place""}"
2279,place,"{""name"":""Efri-Rot"",""long"":""-19.99225"",""lat"":""63.57397"",""__unique"":[""name"",""lat"",""long""],""__label"":""place""}"
912,place,"{""name"":""Lónkot"",""long"":""-19.40405"",""lat"":""66.004727"",""__unique"":[""name"",""lat"",""long""],""__label"":""place""}"
3058,place,"{""name"":""Á bæ"",""long"":"""",""lat"":"""",""__unique"":[""name"",""lat"",""long""],""__label"":""place""}"
1910,place,"{""name"":""Hólshjáleiga, Hjaltastaðaþinghá."",""long"":""-14.262256"",""lat"":""65.598761"",""__unique"":[""name"",""lat"",""long""],""__label"":""place""}"
4541,place,"{""name"":""Spákonufell"",""long"":""-20.276119"",""lat"":""65.828905"",""__unique"":[""name"",""lat"",""long""],""__label"":""place""}"
1659,place,"{""name"":""Grímsstaðir"",""long"":""-16.120658"",""lat"":""65.642631"",""__unique"":[""name"",""lat"",""long""],""__label"":""place""}"
4346,place,"{""name"":""Krossastaðir, Þelamörk"",""long"":""-18.299575"",""lat"":""65.732408"",""__unique"":[""name"",""lat"",""long""],""__label"":""place""}"
3109,place,"{""name"":""Baugsstaðatjörn; Rang.: Tunga í Holtum* (TAG eða í Holtshreppum, Skagafirði?)"",""long"":"""",""lat"":"""",""__unique"":[""name"",""lat"",""long""],""__label"":""place""}"
3698,place,"{""name"":""Hólkot, Laxárdalur"",""long"":"""",""lat"":"""",""__unique"":[""name"",""lat"",""long""],""__label"":""place""}"
2346,place,"{""name"":""Bóla"",""long"":""-19.205519"",""lat"":""65.450794"",""__unique"":[""name"",""lat"",""long""],""__label"":""place""}"
2697,place,"{""name"":""Fiskimið"",""long"":"""",""lat"":"""",""__unique"":[""name"",""lat"",""long""],""__label"":""place""}"
488,place,"{""name"":""Gull. og Kjós.: Hross(a)lág á Garðskaga"",""long"":"""",""lat"":"""",""__unique"":[""name"",""lat"",""long""],""__label"":""place""}"
1212,place,"{""name"":""Lón"",""long"":""-14.852191"",""lat"":""64.40033"",""__unique"":[""name"",""lat"",""long""],""__label"":""place""}"
3621,place,"{""name"":""Hamarsá"",""long"":""-14.553556"",""lat"":""64.657858"",""__unique"":[""name"",""lat"",""long""],""__label"":""place""}"
4653,place,"{""name"":""Skarðsstöð á Skarðsströnd"",""long"":""-22.358141"",""lat"":""65.290588"",""__unique"":[""name"",""lat"",""long""],""__label"":""place""}"
1715,place,"{""name"":""Bóndastaðir í Hjaltastaðaþinghá"",""long"":""-14.279605"",""lat"":""65.523253"",""__unique"":[""name"",""lat"",""long""],""__label"":""place""}"
3685,place,"{""name"":""Eyvindarhólar, Eyjafjöll"",""long"":""-19.606321"",""lat"":""63.509392"",""__unique"":[""name"",""lat"",""long""],""__label"":""place""}"
2650,place,"{""name"":""Djúpidalur"",""long"":""-22.283615"",""lat"":""65.584489"",""__unique"":[""name"",""lat"",""long""],""__label"":""place""}"
687,place,"{""name"":""Nykhóll í Mýrdal"",""long"":"""",""lat"":"""",""__unique"":[""name"",""lat"",""long""],""__label"":""place""}"
2381,place,"{""name"":""Galtartungur milli Skagafjarðar og Eyjafjarðar"",""long"":"""",""lat"":"""",""__unique"":[""name"",""lat"",""long""],""__label"":""place""}"
3830,place,"{""name"":""Skinney"",""long"":""-15.483087"",""lat"":""64.237953"",""__unique"":[""name"",""lat"",""long""],""__label"":""place""}"
3316,place,"{""name"":""Gull. og Kjós.: Kirkjuvogssel, Hafnir"",""long"":""-22.59212"",""lat"":""63.934294"",""__unique"":[""name"",""lat"",""long""],""__label"":""place""}"
1606,place,"{""name"":""Upsaströnd"",""long"":""-18.520192"",""lat"":""65.996227"",""__unique"":[""name"",""lat"",""long""],""__label"":""place""}"
1789,place,"{""name"":""Suðurland, Norðurland"",""long"":"""",""lat"":"""",""__unique"":[""name"",""lat"",""long""],""__label"":""place""}"
2302,place,"{""name"":""Grundarkirkja"",""long"":""-18.153769"",""lat"":""65.519369"",""__unique"":[""name"",""lat"",""long""],""__label"":""place""}"
2455,place,"{""name"":""Hofgarðar"",""long"":""-23.113439"",""lat"":""64.807552"",""__unique"":[""name"",""lat"",""long""],""__label"":""place""}"
