id,label,properties
3893,place,"{""name"":""Hengill (Henglafjöll)"",""long"":""-21.310519"",""lat"":""64.08054"",""__unique"":[""name"",""lat"",""long""],""__label"":""place""}"
2557,place,"{""name"":""Hveravellir"",""long"":""-19.551778"",""lat"":""64.865305"",""__unique"":[""name"",""lat"",""long""],""__label"":""place""}"
8849,place,"{""name"":""Núpur við Laxárdal"",""long"":""-20.023106"",""lat"":""65.697569"",""__unique"":[""name"",""lat"",""long""],""__label"":""place""}"
1794,place,"{""name"":""heimili foreldra Jóhönnu*"",""long"":"""",""lat"":"""",""__unique"":[""name"",""lat"",""long""],""__label"":""place""}"
6939,place,"{""name"":""Eldborgarhraun"",""long"":""-22.345769"",""lat"":""64.808486"",""__unique"":[""name"",""lat"",""long""],""__label"":""place""}"
11355,place,"{""name"":""Moldartunga í holtum"",""long"":"""",""lat"":"""",""__unique"":[""name"",""lat"",""long""],""__label"":""place""}"
1487,place,"{""name"":""Línlakahóll í Hjörtsey"",""long"":"""",""lat"":"""",""__unique"":[""name"",""lat"",""long""],""__label"":""place""}"
12334,place,"{""name"":""Ósar"",""long"":"""",""lat"":"""",""__unique"":[""name"",""lat"",""long""],""__label"":""place""}"
4599,place,"{""name"":""Alþingi"",""long"":"""",""lat"":"""",""__unique"":[""name"",""lat"",""long""],""__label"":""place""}"
8399,place,"{""name"":""Krossalandi á Lóni"",""long"":"""",""lat"":"""",""__unique"":[""name"",""lat"",""long""],""__label"":""place""}"
2899,place,"{""name"":""Fagribær í Laufássókn"",""long"":""-18.074646"",""lat"":""65.860391"",""__unique"":[""name"",""lat"",""long""],""__label"":""place""}"
9255,place,"{""name"":""Grafará í Skagafirði"",""long"":""-19.3851184844971"",""lat"":""65.8871581712645"",""__unique"":[""name"",""lat"",""long""],""__label"":""place""}"
1231,place,"{""name"":""Gull. og Kjós.: Viðey"",""long"":""-21.853226"",""lat"":""64.163121"",""__unique"":[""name"",""lat"",""long""],""__label"":""place""}"
2889,place,"{""name"":""Kúskerpi, Refasveit"",""long"":""-20.227577"",""lat"":""65.702871"",""__unique"":[""name"",""lat"",""long""],""__label"":""place""}"
5265,place,"{""name"":""Holt"",""long"":""-20.449575"",""lat"":""63.928758"",""__unique"":[""name"",""lat"",""long""],""__label"":""place""}"
3726,place,"{""name"":""heimili Guðrúnar Jónasdóttur* "",""long"":"""",""lat"":"""",""__unique"":[""name"",""lat"",""long""],""__label"":""place""}"
6851,place,"{""name"":""Staður, Staðardalur"",""long"":""-23.562995"",""lat"":""66.11579"",""__unique"":[""name"",""lat"",""long""],""__label"":""place""}"
10558,place,"{""name"":""Saurar í Nesjum"",""long"":""-20.42306"",""lat"":""66.02541"",""__unique"":[""name"",""lat"",""long""],""__label"":""place""}"
11854,place,"{""name"":""Gull. og Kjós.: Selalda í Krísuvík"",""long"":""-22.100555"",""lat"":""63.843237"",""__unique"":[""name"",""lat"",""long""],""__label"":""place""}"
1992,place,"{""name"":""Sölvanes, Lýtingsstaðahreppur"",""long"":""-19.250162"",""lat"":""65.386856"",""__unique"":[""name"",""lat"",""long""],""__label"":""place""}"
3248,place,"{""name"":""Selárdalur"",""long"":""-24.004559"",""lat"":""65.777653"",""__unique"":[""name"",""lat"",""long""],""__label"":""place""}"
6669,place,"{""name"":""Fremri-Hlíð í Vopnafirði"",""long"":""-15.059169"",""lat"":""65.682205"",""__unique"":[""name"",""lat"",""long""],""__label"":""place""}"
10440,place,"{""name"":""Hvesta"",""long"":""-23.709545"",""lat"":""65.696873"",""__unique"":[""name"",""lat"",""long""],""__label"":""place""}"
12599,place,"{""name"":""Hrosshylur í Þjórsá"",""long"":""-20.204683"",""lat"":""64.026793"",""__unique"":[""name"",""lat"",""long""],""__label"":""place""}"
3182,place,"{""name"":""Hólmlátrar á Skógarströnd"",""long"":"""",""lat"":"""",""__unique"":[""name"",""lat"",""long""],""__label"":""place""}"
4708,place,"{""name"":""Geitaskarð"",""long"":""-20.061396"",""lat"":""65.624276"",""__unique"":[""name"",""lat"",""long""],""__label"":""place""}"
12787,place,"{""name"":""Hvammur"",""long"":""-20.055315"",""lat"":""65.586916"",""__unique"":[""name"",""lat"",""long""],""__label"":""place""}"
6887,place,"{""name"":""Vopnafjörður"",""long"":""-14.830014282226784"",""lat"":""65.75643517898384"",""__unique"":[""name"",""lat"",""long""],""__label"":""place""}"
11162,place,"{""name"":""Skógargerði, Fell"",""long"":""-14.416114"",""lat"":""65.343044"",""__unique"":[""name"",""lat"",""long""],""__label"":""place""}"
11934,place,"{""name"":""Fitjahellir (Paradís) undir Eyjafjöllum"",""long"":"""",""lat"":"""",""__unique"":[""name"",""lat"",""long""],""__label"":""place""}"
12567,place,"{""name"":""Slakki í Látrabjargi"",""long"":"""",""lat"":"""",""__unique"":[""name"",""lat"",""long""],""__label"":""place""}"
4888,place,"{""name"":""Verdalir"",""long"":""-24.056842"",""lat"":""65.79898"",""__unique"":[""name"",""lat"",""long""],""__label"":""place""}"
5992,place,"{""name"":""V-Hún: Reykir í Hrútafirði"",""long"":""-21.098225"",""lat"":""65.25412"",""__unique"":[""name"",""lat"",""long""],""__label"":""place""}"
877,place,"{""name"":""Breiðafjörður"",""long"":""-23.1097412109375"",""lat"":""65.2704979866062"",""__unique"":[""name"",""lat"",""long""],""__label"":""place""}"
2294,place,"{""name"":""Torfastaðir, Biskupstungur"",""long"":""-20.499628"",""lat"":""64.177649"",""__unique"":[""name"",""lat"",""long""],""__label"":""place""}"
2284,place,"{""name"":""Biskupsvað í Þverá í Dalsmynni"",""long"":"""",""lat"":"""",""__unique"":[""name"",""lat"",""long""],""__label"":""place""}"
5648,place,"{""name"":""Leyningsdalur"",""long"":""-18.396967"",""lat"":""65.297186"",""__unique"":[""name"",""lat"",""long""],""__label"":""place""}"
4947,place,"{""name"":""Landamót"",""long"":""-17.598935"",""lat"":""65.724831"",""__unique"":[""name"",""lat"",""long""],""__label"":""place""}"
11655,place,"{""name"":""Bolungavík"",""long"":"""",""lat"":"""",""__unique"":[""name"",""lat"",""long""],""__label"":""place""}"
12257,place,"{""name"":""Háteigur"",""long"":"""",""lat"":"""",""__unique"":[""name"",""lat"",""long""],""__label"":""place""}"
3417,place,"{""name"":""Melar, Hrútafirði"",""long"":""-21.096145"",""lat"":""65.117603"",""__unique"":[""name"",""lat"",""long""],""__label"":""place""}"
481,place,"{""name"":""Dyrhólar, Mýrdalur"",""long"":""-19.158488"",""lat"":""63.416902"",""__unique"":[""name"",""lat"",""long""],""__label"":""place""}"
2289,place,"{""name"":""Á, Vatnshnjúkar á Síðu, Lokinhamrar örn."",""long"":"""",""lat"":"""",""__unique"":[""name"",""lat"",""long""],""__label"":""place""}"
4370,place,"{""name"":""Grund (líklega í A-Hún.)"",""long"":"""",""lat"":"""",""__unique"":[""name"",""lat"",""long""],""__label"":""place""}"
7582,place,"{""name"":""Mælirshólar"",""long"":"""",""lat"":"""",""__unique"":[""name"",""lat"",""long""],""__label"":""place""}"
5722,place,"{""name"":""Höfði"",""long"":""-20.820876"",""lat"":""63.984366"",""__unique"":[""name"",""lat"",""long""],""__label"":""place""}"
2144,place,"{""name"":""Loppuskál"",""long"":"""",""lat"":"""",""__unique"":[""name"",""lat"",""long""],""__label"":""place""}"
10743,place,"{""name"":""Hoffell, Hornafjörður"",""long"":""-15.337583"",""lat"":""64.397051"",""__unique"":[""name"",""lat"",""long""],""__label"":""place""}"
11792,place,"{""name"":""Moldhaugnaháls"",""long"":""-18.221129"",""lat"":""65.729203"",""__unique"":[""name"",""lat"",""long""],""__label"":""place""}"
4086,place,"{""name"":""Arkarlækjarnes"",""long"":""-21.920533"",""lat"":""64.375324"",""__unique"":[""name"",""lat"",""long""],""__label"":""place""}"
9675,place,"{""name"":""Herdísarvíkurfjall í Selvogi"",""long"":""-21.846822"",""lat"":""63.885081"",""__unique"":[""name"",""lat"",""long""],""__label"":""place""}"
2513,place,"{""name"":""Geirastaðir"",""long"":""-20.396904"",""lat"":""65.570256"",""__unique"":[""name"",""lat"",""long""],""__label"":""place""}"
1489,place,"{""name"":""Skutulsey"",""long"":""-22.375801"",""lat"":""64.563423"",""__unique"":[""name"",""lat"",""long""],""__label"":""place""}"
12210,place,"{""name"":""Stóridalur í Svínadal"",""long"":""-19.925489"",""lat"":""65.492777"",""__unique"":[""name"",""lat"",""long""],""__label"":""place""}"
568,place,"{""name"":""Ath: Vestur undir Jökli"",""long"":"""",""lat"":"""",""__unique"":[""name"",""lat"",""long""],""__label"":""place""}"
4378,place,"{""name"":""Suðurfirðir"",""long"":"""",""lat"":"""",""__unique"":[""name"",""lat"",""long""],""__label"":""place""}"
2564,place,"{""name"":""Sólheimakirkjugarður"",""long"":"""",""lat"":"""",""__unique"":[""name"",""lat"",""long""],""__label"":""place""}"
8317,place,"{""name"":""Minni-Núpur"",""long"":""-20.159611"",""lat"":""64.047804"",""__unique"":[""name"",""lat"",""long""],""__label"":""place""}"
3543,place,"{""name"":""Langidalur"",""long"":""-20.0102233886719"",""lat"":""65.5709576039871"",""__unique"":[""name"",""lat"",""long""],""__label"":""place""}"
6712,place,"{""name"":""Skálavík"",""long"":""-23.487564"",""lat"":""66.18172"",""__unique"":[""name"",""lat"",""long""],""__label"":""place""}"
10202,place,"{""name"":""Hallvarðssteinar"",""long"":"""",""lat"":"""",""__unique"":[""name"",""lat"",""long""],""__label"":""place""}"
6739,place,"{""name"":""Rúfeyjar/Rúgeyjar á Breiðafirði"",""long"":""-22.641849"",""lat"":""65.306465"",""__unique"":[""name"",""lat"",""long""],""__label"":""place""}"
6496,place,"{""name"":""sögn/ vísur."",""long"":"""",""lat"":"""",""__unique"":[""name"",""lat"",""long""],""__label"":""place""}"
10868,place,"{""name"":""Engidalur"",""long"":""-18.960741"",""lat"":""66.181033"",""__unique"":[""name"",""lat"",""long""],""__label"":""place""}"
11972,place,"{""name"":""Slétta, Jökulfirðir"",""long"":""-22.959427"",""lat"":""66.299935"",""__unique"":[""name"",""lat"",""long""],""__label"":""place""}"
12000,place,"{""name"":""Hringsdalur, Grýtubakkahreppur"",""long"":""-18.237602"",""lat"":""65.979405"",""__unique"":[""name"",""lat"",""long""],""__label"":""place""}"
4692,place,"{""name"":""Bragðavellir"",""long"":""-14.514627"",""lat"":""64.643831"",""__unique"":[""name"",""lat"",""long""],""__label"":""place""}"
3368,place,"{""name"":""Grímstunga (Grímstungur) í Vatnsdal"",""long"":""-20.183685"",""lat"":""65.325812"",""__unique"":[""name"",""lat"",""long""],""__label"":""place""}"
5362,place,"{""name"":""Hrunamannahreppur (Ytrihreppur)"",""long"":"""",""lat"":"""",""__unique"":[""name"",""lat"",""long""],""__label"":""place""}"
5180,place,"{""name"":""Þangskáli"",""long"":""-20.095407"",""lat"":""66.102902"",""__unique"":[""name"",""lat"",""long""],""__label"":""place""}"
3001,place,"{""name"":""Bjalli"",""long"":""-20.251276"",""lat"":""63.941974"",""__unique"":[""name"",""lat"",""long""],""__label"":""place""}"
6047,place,"{""name"":""Norðurdalur"",""long"":""-15.092561"",""lat"":""64.977046"",""__unique"":[""name"",""lat"",""long""],""__label"":""place""}"
10020,place,"{""name"":""Vilmundarstaðir"",""long"":""-21.257759"",""lat"":""64.655152"",""__unique"":[""name"",""lat"",""long""],""__label"":""place""}"
354,place,"{""name"":""Milli Ormsstaða og Sigurðarstaða"",""long"":"""",""lat"":"""",""__unique"":[""name"",""lat"",""long""],""__label"":""place""}"
3687,place,"{""name"":""Reynisstaður; Kjalhraun"",""long"":"""",""lat"":"""",""__unique"":[""name"",""lat"",""long""],""__label"":""place""}"
3378,place,"{""name"":""Fjarðarheiði"",""long"":""-14.221662"",""lat"":""65.253692"",""__unique"":[""name"",""lat"",""long""],""__label"":""place""}"
7167,place,"{""name"":""Skálatóftir, Skarðsströnd"",""long"":""-22.403089"",""lat"":""65.254559"",""__unique"":[""name"",""lat"",""long""],""__label"":""place""}"
7443,place,"{""name"":""Gautsey (Gussey) á Breiðafirði"",""long"":""-22.479716"",""lat"":""65.116344"",""__unique"":[""name"",""lat"",""long""],""__label"":""place""}"
247,place,"{""name"":""Strandberg í Seyðisfirði"",""long"":"""",""lat"":"""",""__unique"":[""name"",""lat"",""long""],""__label"":""place""}"
11219,place,"{""name"":""Mýrar, Flóa"",""long"":""-20.763975"",""lat"":""63.840857"",""__unique"":[""name"",""lat"",""long""],""__label"":""place""}"
1138,place,"{""name"":""Á sjó"",""long"":"""",""lat"":"""",""__unique"":[""name"",""lat"",""long""],""__label"":""place""}"
6709,place,"{""name"":""Borg.:"",""long"":"""",""lat"":"""",""__unique"":[""name"",""lat"",""long""],""__label"":""place""}"
4567,place,"{""name"":""Myrká"",""long"":""-18.556723"",""lat"":""65.633168"",""__unique"":[""name"",""lat"",""long""],""__label"":""place""}"
5037,place,"{""name"":""Fossárvellir"",""long"":"""",""lat"":"""",""__unique"":[""name"",""lat"",""long""],""__label"":""place""}"
4910,place,"{""name"":""Hergilsey"",""long"":""-23.017796"",""lat"":""65.432623"",""__unique"":[""name"",""lat"",""long""],""__label"":""place""}"
12021,place,"{""name"":""Gunnarsholtshjáleiga, Landsveit"",""long"":""-20.22049"",""lat"":""63.861521"",""__unique"":[""name"",""lat"",""long""],""__label"":""place""}"
6436,place,"{""name"":""Lónbjörg"",""long"":""-14.394581"",""lat"":""65.723106"",""__unique"":[""name"",""lat"",""long""],""__label"":""place""}"
11526,place,"{""name"":""Kollumelur"",""long"":"""",""lat"":"""",""__unique"":[""name"",""lat"",""long""],""__label"":""place""}"
1933,place,"{""name"":""Tungufell"",""long"":""-20.156715"",""lat"":""64.287605"",""__unique"":[""name"",""lat"",""long""],""__label"":""place""}"
12457,place,"{""name"":""Vatnsskarðshólar, Dyrhólahreppur"",""long"":""-19.183823"",""lat"":""63.423714"",""__unique"":[""name"",""lat"",""long""],""__label"":""place""}"
2334,place,"{""name"":""Staðarhóll, Saurbær"",""long"":""-21.92148"",""lat"":""65.360709"",""__unique"":[""name"",""lat"",""long""],""__label"":""place""}"
7650,place,"{""name"":""Dvergasteinn í Stokkseyrarhverfi"",""long"":"""",""lat"":"""",""__unique"":[""name"",""lat"",""long""],""__label"":""place""}"
9810,place,"{""name"":""Barnafoss í Hvítá"",""long"":""-20.973385"",""lat"":""64.701747"",""__unique"":[""name"",""lat"",""long""],""__label"":""place""}"
9421,place,"{""name"":""Hvassafellssel"",""long"":"""",""lat"":"""",""__unique"":[""name"",""lat"",""long""],""__label"":""place""}"
2338,place,"{""name"":""Ormsbæli við Papey"",""long"":""-14.273633"",""lat"":""64.635369"",""__unique"":[""name"",""lat"",""long""],""__label"":""place""}"
5165,place,"{""name"":""Einhverstaðar á bæ"",""long"":"""",""lat"":"""",""__unique"":[""name"",""lat"",""long""],""__label"":""place""}"
6176,place,"{""name"":""Gull. og Kjós.: Stíflishólar"",""long"":""-22.004432"",""lat"":""64.096437"",""__unique"":[""name"",""lat"",""long""],""__label"":""place""}"
1013,place,"{""name"":""Svínadalur"",""long"":""-20.066792"",""lat"":""65.484269"",""__unique"":[""name"",""lat"",""long""],""__label"":""place""}"
6610,place,"{""name"":""Heimaey, Breiðafjöður"",""long"":""-22.680232"",""lat"":""65.07557"",""__unique"":[""name"",""lat"",""long""],""__label"":""place""}"
3365,place,"{""name"":""Ingunnarstaðir, Geiradalur"",""long"":""-21.918843"",""lat"":""65.480958"",""__unique"":[""name"",""lat"",""long""],""__label"":""place""}"
5757,place,"{""name"":""Álfhóll"",""long"":""-20.937594"",""lat"":""65.293882"",""__unique"":[""name"",""lat"",""long""],""__label"":""place""}"
7101,place,"{""name"":""Gaulverjarbæjarhreppur, baugstaðakampur, "",""long"":"""",""lat"":"""",""__unique"":[""name"",""lat"",""long""],""__label"":""place""}"
7022,place,"{""name"":""Gull. og Kjós.: Eyri"",""long"":""-22.732697"",""lat"":""63.893875"",""__unique"":[""name"",""lat"",""long""],""__label"":""place""}"
818,place,"{""name"":""Nefbjarnarstaðir í Hróarstungu"",""long"":""-14.393834"",""lat"":""65.567431"",""__unique"":[""name"",""lat"",""long""],""__label"":""place""}"
227,place,"{""name"":""Þýskaland"",""long"":""10.3271484375"",""lat"":""51.3168805040459"",""__unique"":[""name"",""lat"",""long""],""__label"":""place""}"
979,place,"{""name"":""Bergstaðastræti 25"",""long"":""-21.934102"",""lat"":""64.143713"",""__unique"":[""name"",""lat"",""long""],""__label"":""place""}"
1428,place,"{""name"":""Búðardalur"",""long"":""-21.766168"",""lat"":""65.109671"",""__unique"":[""name"",""lat"",""long""],""__label"":""place""}"
4641,place,"{""name"":""Galtarholt"",""long"":"""",""lat"":"""",""__unique"":[""name"",""lat"",""long""],""__label"":""place""}"
8778,place,"{""name"":""Hvammkotsborgir"",""long"":"""",""lat"":"""",""__unique"":[""name"",""lat"",""long""],""__label"":""place""}"
6641,place,"{""name"":""Stapadalur, Arnarfjörður"",""long"":""-23.756028"",""lat"":""65.802005"",""__unique"":[""name"",""lat"",""long""],""__label"":""place""}"
444,place,"{""name"":""Skál, Síða"",""long"":""-18.274158"",""lat"":""63.742575"",""__unique"":[""name"",""lat"",""long""],""__label"":""place""}"
10372,place,"{""name"":""Merki, Jökuldalur"",""long"":""-15.197155"",""lat"":""65.239163"",""__unique"":[""name"",""lat"",""long""],""__label"":""place""}"
11468,place,"{""name"":""Sauðtún, Fljótshlíð"",""long"":""-19.863541"",""lat"":""63.717355"",""__unique"":[""name"",""lat"",""long""],""__label"":""place""}"
7209,place,"{""name"":""Dýrhóll á Lágheiði í Ólafsfirði"",""long"":"""",""lat"":"""",""__unique"":[""name"",""lat"",""long""],""__label"":""place""}"
8627,place,"{""name"":""Einhversstaðar"",""long"":"""",""lat"":"""",""__unique"":[""name"",""lat"",""long""],""__label"":""place""}"
10044,place,"{""name"":""Norður í landi"",""long"":"""",""lat"":"""",""__unique"":[""name"",""lat"",""long""],""__label"":""place""}"
5351,place,"{""name"":""Þuríðarvatn"",""long"":""-15.168459"",""lat"":""65.602781"",""__unique"":[""name"",""lat"",""long""],""__label"":""place""}"
4021,place,"{""name"":""Höfði, Vellir"",""long"":""-14.450618"",""lat"":""65.231526"",""__unique"":[""name"",""lat"",""long""],""__label"":""place""}"
11653,place,"{""name"":""Kleppustaðir, Staðardal"",""long"":"""",""lat"":"""",""__unique"":[""name"",""lat"",""long""],""__label"":""place""}"
514,place,"{""name"":""Tröllatunga, Steingrímsfjörður"",""long"":""-21.691066"",""lat"":""65.628248"",""__unique"":[""name"",""lat"",""long""],""__label"":""place""}"
3626,place,"{""name"":""Ígultjörn í Útmannasveit á Fljótdalshéraði"",""long"":"""",""lat"":"""",""__unique"":[""name"",""lat"",""long""],""__label"":""place""}"
197,place,"{""name"":""Hagi, Holt"",""long"":""-20.440288"",""lat"":""63.981522"",""__unique"":[""name"",""lat"",""long""],""__label"":""place""}"
3303,place,"{""name"":""Sporður, Vesturhóp"",""long"":""-20.704115"",""lat"":""65.378148"",""__unique"":[""name"",""lat"",""long""],""__label"":""place""}"
5018,place,"{""name"":""Villingavatn"",""long"":""-21.093615"",""lat"":""64.108352"",""__unique"":[""name"",""lat"",""long""],""__label"":""place""}"
10366,place,"{""name"":""Danmörk, Löngubrú í Kaupmannahöfn"",""long"":"""",""lat"":"""",""__unique"":[""name"",""lat"",""long""],""__label"":""place""}"
1146,place,"{""name"":""Grímseyjarsund"",""long"":"""",""lat"":"""",""__unique"":[""name"",""lat"",""long""],""__label"":""place""}"
2856,place,"{""name"":""Ólafsfjarðarmúli"",""long"":""-18.565339"",""lat"":""66.087454"",""__unique"":[""name"",""lat"",""long""],""__label"":""place""}"
1262,place,"{""name"":""Búðareyri, Reyðarfjörður"",""long"":""-14.221379"",""lat"":""65.031862"",""__unique"":[""name"",""lat"",""long""],""__label"":""place""}"
6473,place,"{""name"":""Úlfshaugur, Úlfsdalir"",""long"":""-18.980577"",""lat"":""66.166172"",""__unique"":[""name"",""lat"",""long""],""__label"":""place""}"
11729,place,"{""name"":""Syðri-Hofdalir"",""long"":""-19.383015"",""lat"":""65.681249"",""__unique"":[""name"",""lat"",""long""],""__label"":""place""}"
1700,place,"{""name"":""Háeyri, "",""long"":"""",""lat"":"""",""__unique"":[""name"",""lat"",""long""],""__label"":""place""}"
1969,place,"{""name"":""Skarð, Meðalland"",""long"":""-18.085302"",""lat"":""63.599849"",""__unique"":[""name"",""lat"",""long""],""__label"":""place""}"
10192,place,"{""name"":""Þóristungur (Þórstungur) í Holtamannafrétti"",""long"":""-19.207301"",""lat"":""64.22293"",""__unique"":[""name"",""lat"",""long""],""__label"":""place""}"
1583,place,"{""name"":""Ormalón (Ormarslón)"",""long"":""-15.891432"",""lat"":""66.409776"",""__unique"":[""name"",""lat"",""long""],""__label"":""place""}"
2529,place,"{""name"":""Augnavellir, Hnífsdalur"",""long"":""-23.145413"",""lat"":""66.109002"",""__unique"":[""name"",""lat"",""long""],""__label"":""place""}"
12339,place,"{""name"":""Mývatnsfjöll"",""long"":"""",""lat"":"""",""__unique"":[""name"",""lat"",""long""],""__label"":""place""}"
1554,place,"{""name"":""Elliheimilið Grund"",""long"":""-21.951801"",""lat"":""64.145235"",""__unique"":[""name"",""lat"",""long""],""__label"":""place""}"
3277,place,"{""name"":""Grákolluleiði"",""long"":"""",""lat"":"""",""__unique"":[""name"",""lat"",""long""],""__label"":""place""}"
6001,place,"{""name"":""Himingeimurinn"",""long"":"""",""lat"":"""",""__unique"":[""name"",""lat"",""long""],""__label"":""place""}"
3282,place,"{""name"":""Völvuleiði hjá Norðurvík í Mýrdal"",""long"":"""",""lat"":"""",""__unique"":[""name"",""lat"",""long""],""__label"":""place""}"
5596,place,"{""name"":""Gróusker á Breiðafirði"",""long"":"""",""lat"":"""",""__unique"":[""name"",""lat"",""long""],""__label"":""place""}"
8170,place,"{""name"":""Möðruvellir í Héðinsfirði"",""long"":""-18.838085"",""lat"":""66.085686"",""__unique"":[""name"",""lat"",""long""],""__label"":""place""}"
1735,place,"{""name"":""Vestari-Krókar, Fnjóskadalur"",""long"":""-17.864567"",""lat"":""65.893253"",""__unique"":[""name"",""lat"",""long""],""__label"":""place""}"
1334,place,"{""name"":""Þjófaskarð í Holtahömrum í Einholtssókn"",""long"":"""",""lat"":"""",""__unique"":[""name"",""lat"",""long""],""__label"":""place""}"
2295,place,"{""name"":""Draugaslóðir milli Skálholts og Laugaráss"",""long"":"""",""lat"":"""",""__unique"":[""name"",""lat"",""long""],""__label"":""place""}"
4313,place,"{""name"":""Stórárbakki, Kelduhverfi"",""long"":"""",""lat"":"""",""__unique"":[""name"",""lat"",""long""],""__label"":""place""}"
1188,place,"{""name"":""Eyjadalsá, Bárðardalur"",""long"":""-17.530938"",""lat"":""65.622152"",""__unique"":[""name"",""lat"",""long""],""__label"":""place""}"
9561,place,"{""name"":""Rauðsvík, Arnarfjörður"",""long"":""-23.19941"",""lat"":""65.783991"",""__unique"":[""name"",""lat"",""long""],""__label"":""place""}"
827,place,"{""name"":""Eyrarbakki"",""long"":""-21.155477"",""lat"":""63.86462"",""__unique"":[""name"",""lat"",""long""],""__label"":""place""}"
7617,place,"{""name"":""Selároddi í Steingrímsfirði"",""long"":""-21.725573"",""lat"":""65.770863"",""__unique"":[""name"",""lat"",""long""],""__label"":""place""}"
9037,place,"{""name"":""Vestfirðir, Austfirðir"",""long"":"""",""lat"":"""",""__unique"":[""name"",""lat"",""long""],""__label"":""place""}"
4451,place,"{""name"":""Hvassaleiti 40"",""long"":""-21.891389"",""lat"":""64.129903"",""__unique"":[""name"",""lat"",""long""],""__label"":""place""}"
12342,place,"{""name"":""Fossárdalur"",""long"":""-14.563846"",""lat"":""64.763421"",""__unique"":[""name"",""lat"",""long""],""__label"":""place""}"
12697,place,"{""name"":""Hraun í Öxnadal"",""long"":""-18.546026"",""lat"":""65.584816"",""__unique"":[""name"",""lat"",""long""],""__label"":""place""}"
12364,place,"{""name"":""Uxavogur"",""long"":""-13.656075"",""lat"":""65.149024"",""__unique"":[""name"",""lat"",""long""],""__label"":""place""}"
940,place,"{""name"":""Hraun, Fljót"",""long"":""-19.069521"",""lat"":""66.096894"",""__unique"":[""name"",""lat"",""long""],""__label"":""place""}"
6507,place,"{""name"":""Efri-Glerá"",""long"":"""",""lat"":"""",""__unique"":[""name"",""lat"",""long""],""__label"":""place""}"
7048,place,"{""name"":""Mörk á Síðu"",""long"":""-18.063401"",""lat"":""63.81169"",""__unique"":[""name"",""lat"",""long""],""__label"":""place""}"
4050,place,"{""name"":""Smyrlaberg, Ásar"",""long"":""-20.146786"",""lat"":""65.598397"",""__unique"":[""name"",""lat"",""long""],""__label"":""place""}"
4119,place,"{""name"":""fyrri hluti 19.aldar"",""long"":"""",""lat"":"""",""__unique"":[""name"",""lat"",""long""],""__label"":""place""}"
8197,place,"{""name"":""Þórðarhöfði"",""long"":""-19.489503"",""lat"":""65.962253"",""__unique"":[""name"",""lat"",""long""],""__label"":""place""}"
3881,place,"{""name"":""Gunnarsklauf í Fellasveit"",""long"":"""",""lat"":"""",""__unique"":[""name"",""lat"",""long""],""__label"":""place""}"
2241,place,"{""name"":""Hagagerði, Aðaldalur"",""long"":"""",""lat"":"""",""__unique"":[""name"",""lat"",""long""],""__label"":""place""}"
12714,place,"{""name"":""Fremri-Hjarðardalur, Dýrafjörður"",""long"":""-23.399573"",""lat"":""65.883799"",""__unique"":[""name"",""lat"",""long""],""__label"":""place""}"
1412,place,"{""name"":""Oddeyrargata 24"",""long"":""-18.094863"",""lat"":""65.681578"",""__unique"":[""name"",""lat"",""long""],""__label"":""place""}"
12672,place,"{""name"":""Nes, Selvogur"",""long"":""-21.66675"",""lat"":""63.82483"",""__unique"":[""name"",""lat"",""long""],""__label"":""place""}"
771,place,"{""name"":""Hjaltadalur"",""long"":""-19.172154"",""lat"":""65.74674"",""__unique"":[""name"",""lat"",""long""],""__label"":""place""}"
1939,place,"{""name"":""Biskupstungur"",""long"":""-20.426452"",""lat"":""64.223886"",""__unique"":[""name"",""lat"",""long""],""__label"":""place""}"
8678,place,"{""name"":""Bíldsárskarð"",""long"":""-17.9375839233398"",""lat"":""65.6439780609188"",""__unique"":[""name"",""lat"",""long""],""__label"":""place""}"
6472,place,"{""name"":""Máná"",""long"":""-18.999356"",""lat"":""66.168029"",""__unique"":[""name"",""lat"",""long""],""__label"":""place""}"
11673,place,"{""name"":""Merkjalækur"",""long"":"""",""lat"":"""",""__unique"":[""name"",""lat"",""long""],""__label"":""place""}"
9931,place,"{""name"":""Glaumbær, Seyðisfjörður"",""long"":"""",""lat"":"""",""__unique"":[""name"",""lat"",""long""],""__label"":""place""}"
9941,place,"{""name"":""Tungudalur"",""long"":""-14.206336"",""lat"":""65.14692"",""__unique"":[""name"",""lat"",""long""],""__label"":""place""}"
12772,place,"{""name"":""Dyngjudalur (Dyngjufjalladalur?)"",""long"":"""",""lat"":"""",""__unique"":[""name"",""lat"",""long""],""__label"":""place""}"
7545,place,"{""name"":""Kirkjuból á Bæjarnesi"",""long"":""-22.59111"",""lat"":""65.550047"",""__unique"":[""name"",""lat"",""long""],""__label"":""place""}"
10287,place,"{""name"":""Höfði á Höfðaströnd"",""long"":""-19.407015"",""lat"":""65.97972"",""__unique"":[""name"",""lat"",""long""],""__label"":""place""}"
5338,place,"{""name"":""Feykishólar"",""long"":"""",""lat"":"""",""__unique"":[""name"",""lat"",""long""],""__label"":""place""}"
2150,place,"{""name"":""S-Þing.: Siglunes"",""long"":"""",""lat"":"""",""__unique"":[""name"",""lat"",""long""],""__label"":""place""}"
11685,place,"{""name"":""Skinnalón á Melrakkasléttu"",""long"":""-16.086108"",""lat"":""66.521928"",""__unique"":[""name"",""lat"",""long""],""__label"":""place""}"
