src-id,dst-id,label,properties
3103,1,place-of-narration,"{""path"":""is.sagnagrunnur.SG_9_534"",""title"":""Björg í Vallatúni"",""__label"":""place-of-narration""}"
1562,1,place-of-narration,"{""path"":""is.sagnagrunnur.SG_4_5003"",""title"":""Brynjólfur í Ráðleysu"",""__label"":""place-of-narration""}"
3834,1,place-of-narration,"{""path"":""is.sagnagrunnur.SG_4_4835"",""title"":""Valgerðar þáttur vararlausu"",""__label"":""place-of-narration""}"
1469,1,place-of-narration,"{""path"":""is.sagnagrunnur.SG_15_3393"",""title"":""Draumbót"",""__label"":""place-of-narration""}"
2550,1,place-of-narration,"{""path"":""is.sagnagrunnur.SG_9_1471"",""title"":""Ámundi galdramaður"",""__label"":""place-of-narration""}"
3373,1,place-of-narration,"{""path"":""is.sagnagrunnur.SG_9_1497"",""title"":""Huldukonan"",""__label"":""place-of-narration""}"
3188,1,place-of-narration,"{""path"":""is.sagnagrunnur.SG_21_5798"",""title"":""Ófreskjan í Öxnafellsfjalli"",""__label"":""place-of-narration""}"
595,1,place-of-narration,"{""path"":""is.sagnagrunnur.SG_15_3975"",""title"":""Skatan í selvogi. A."",""__label"":""place-of-narration""}"
2206,1,place-of-narration,"{""path"":""is.sagnagrunnur.SG_9_1070"",""title"":""Tröfin á hríslunni í Arnarbæli"",""__label"":""place-of-narration""}"
1857,1,place-of-narration,"{""path"":""is.sagnagrunnur.SG_21_5545"",""title"":""Svipur Skúla"",""__label"":""place-of-narration""}"
4428,1,place-of-narration,"{""path"":""is.sagnagrunnur.SG_9_579"",""title"":""Höskuldur sterki í Berjaneskoti"",""__label"":""place-of-narration""}"
2933,1,place-of-narration,"{""path"":""is.sagnagrunnur.SG_15_4339"",""title"":""Jón Jóhannesson í Fjallsseli"",""__label"":""place-of-narration""}"
1618,1,place-of-narration,"{""path"":""is.sagnagrunnur.SG_9_598"",""title"":""Um Jón lærða og Jón litla-lærða"",""__label"":""place-of-narration""}"
4712,1,place-of-narration,"{""path"":""is.sagnagrunnur.SG_9285"",""title"":""Hallgrímssaga og Magnúsar: Saga Hallgríms"",""__label"":""place-of-narration""}"
4000,1,place-of-narration,"{""path"":""is.sagnagrunnur.SG_9_1390"",""title"":""Bjarni Bjarnason"",""__label"":""place-of-narration""}"
1002,1,place-of-narration,"{""path"":""is.sagnagrunnur.SG_21_5652"",""title"":""Hauslausi strákurinn"",""__label"":""place-of-narration""}"
3870,1,place-of-narration,"{""path"":""is.sagnagrunnur.SG_14_5210"",""title"":""Ferð í verið 1881"",""__label"":""place-of-narration""}"
696,1,place-of-narration,"{""path"":""is.sagnagrunnur.SG_4_4906"",""title"":""Guðmundur Þorgilsson á Litla-Hrauni og sýnir hans"",""__label"":""place-of-narration""}"
2456,1,place-of-narration,"{""path"":""is.sagnagrunnur.SG_15_4449"",""title"":""Risinn í Fúluvík "",""__label"":""place-of-narration""}"
2953,1,place-of-narration,"{""path"":""is.sagnagrunnur.SG_4_4960"",""title"":""Björgun Þorsteins í Simbakoti"",""__label"":""place-of-narration""}"
373,1,place-of-narration,"{""path"":""is.sagnagrunnur.SG_21_5491"",""title"":""Moldarbragðið"",""__label"":""place-of-narration""}"
854,1,place-of-narration,"{""path"":""is.sagnagrunnur.SG_21_5445"",""title"":""Dauðaspá séra Björns í Laufási"",""__label"":""place-of-narration""}"
2205,1,place-of-narration,"{""path"":""is.sagnagrunnur.SG_9_1070"",""title"":""Tröfin á hríslunni í Arnarbæli"",""__label"":""place-of-narration""}"
1402,1,place-of-narration,"{""path"":""is.sagnagrunnur.SG_17_2592"",""title"":""Kveðið á banasæng"",""__label"":""place-of-narration""}"
1793,1,place-of-narration,"{""path"":""is.sagnagrunnur.SG_15_3485"",""title"":""Stúlkusvipur í Stóra-Ási"",""__label"":""place-of-narration""}"
1384,1,place-of-narration,"{""path"":""is.sagnagrunnur.SG_21_5441"",""title"":""11. Sagnir um Jón Halldórsson á Syðra-Hvarfi: Spáð fyrir dreng og kálfi "",""__label"":""place-of-narration""}"
1013,1,place-of-narration,"{""path"":""is.sagnagrunnur.SG_9_986"",""title"":""Arnbjörg fótalanga"",""__label"":""place-of-narration""}"
2752,1,place-of-narration,"{""path"":""is.sagnagrunnur.SG_5_2848"",""title"":""Hærri og lægri kross"",""__label"":""place-of-narration""}"
2457,1,place-of-narration,"{""path"":""is.sagnagrunnur.SG_15_4449"",""title"":""Risinn í Fúluvík "",""__label"":""place-of-narration""}"
1449,1,place-of-narration,"{""path"":""is.sagnagrunnur.SG_4_4928"",""title"":""Þegar útburður gisti á Ægissíðu"",""__label"":""place-of-narration""}"
949,1,place-of-narration,"{""path"":""is.sagnagrunnur.SG_9_561"",""title"":""Jón Einarsson á Sauðá"",""__label"":""place-of-narration""}"
1849,1,place-of-narration,"{""path"":""is.sagnagrunnur.SG_15_4301"",""title"":""Saga af „Komet Bergþóru.\"""",""__label"":""place-of-narration""}"
2275,1,place-of-narration,"{""path"":""is.sagnagrunnur.SG_9_270"",""title"":""Feykishóladraugurinn"",""__label"":""place-of-narration""}"
1852,1,place-of-narration,"{""path"":""is.sagnagrunnur.SG_12_2259"",""title"":""Sigluness-Steinn"",""__label"":""place-of-narration""}"
1338,1,place-of-narration,"{""path"":""is.sagnagrunnur.SG_9_1349"",""title"":""Málmeyjarkonan"",""__label"":""place-of-narration""}"
827,1,place-of-narration,"{""path"":""is.sagnagrunnur.SG_9_1775"",""title"":""Geirlaugar saga"",""__label"":""place-of-narration""}"
4068,1,place-of-narration,"{""path"":""is.sagnagrunnur.SG_14_2445"",""title"":""Sagnir um Dag Sveinsson: Dagur ber kirkjufólk yfir Árnessá"",""__label"":""place-of-narration""}"
929,1,place-of-narration,"{""path"":""is.sagnagrunnur.SG_9_1365"",""title"":""Uppruni Einars og ætt"",""__label"":""place-of-narration""}"
1457,1,place-of-narration,"{""path"":""is.sagnagrunnur.SG_12_2229"",""title"":""Kvörnin í Flatey"",""__label"":""place-of-narration""}"
994,1,place-of-narration,"{""path"":""is.sagnagrunnur.SG_15_3590"",""title"":""Flugandi"",""__label"":""place-of-narration""}"
1363,1,place-of-narration,"{""path"":""is.sagnagrunnur.SG_12_2163"",""title"":""Bataboði"",""__label"":""place-of-narration""}"
1893,1,place-of-narration,"{""path"":""is.sagnagrunnur.SG_14_5209"",""title"":""Sagnaþættir af Vatnleysuströnd III"",""__label"":""place-of-narration""}"
968,1,place-of-narration,"{""path"":""is.sagnagrunnur.SG_9_560"",""title"":""Þorbjörn kólka"",""__label"":""place-of-narration""}"
1949,1,place-of-narration,"{""path"":""is.sagnagrunnur.SG_12_2305"",""title"":""Kerlingin í Hólum"",""__label"":""place-of-narration""}"
4330,1,place-of-narration,"{""path"":""is.sagnagrunnur.SG_15_4386"",""title"":""Kýrin úr kollumelnum"",""__label"":""place-of-narration""}"
2044,1,place-of-narration,"{""path"":""is.sagnagrunnur.SG_9_1660"",""title"":""Álfakletturinn hjá Æsustöðum"",""__label"":""place-of-narration""}"
1471,1,place-of-narration,"{""path"":""is.sagnagrunnur.SG_9_1598"",""title"":""Álfar hjá Snjallsteinshöfðahjáleigu"",""__label"":""place-of-narration""}"
2135,1,place-of-narration,"{""path"":""is.sagnagrunnur.SG_21_5746"",""title"":""Tínd grös í kötlunum"",""__label"":""place-of-narration""}"
2441,1,place-of-narration,"{""path"":""is.sagnagrunnur.SG_9_473"",""title"":""Blákápa á Barði"",""__label"":""place-of-narration""}"
873,1,place-of-narration,"{""path"":""is.sagnagrunnur.SG_9_37"",""title"":""Álfar hjá Ásgarði"",""__label"":""place-of-narration""}"
3030,1,place-of-narration,"{""path"":""is.sagnagrunnur.SG_14_5214"",""title"":""Sögn um Sandey"",""__label"":""place-of-narration""}"
2800,1,place-of-narration,"{""path"":""is.ismus.ISMUS_1040545"",""title"":""SÁM 93/3433 EF"",""__label"":""place-of-narration""}"
3775,1,place-of-narration,"{""path"":""is.sagnagrunnur.SG_14_2378"",""title"":""Jón Sveinsson"",""__label"":""place-of-narration""}"
1485,1,place-of-narration,"{""path"":""is.sagnagrunnur.SG_4_4916"",""title"":""Móri sækir að "",""__label"":""place-of-narration""}"
2239,1,place-of-narration,"{""path"":""is.sagnagrunnur.SG_9_714"",""title"":""Jón frá Geitaskarði"",""__label"":""place-of-narration""}"
1587,1,place-of-narration,"{""path"":""is.sagnagrunnur.SG_9_1149"",""title"":""Móhúsa-Skotta"",""__label"":""place-of-narration""}"
2102,1,place-of-narration,"{""path"":""is.sagnagrunnur.SG_9_306"",""title"":""Hvítárskrímslið"",""__label"":""place-of-narration""}"
1393,1,place-of-narration,"{""path"":""is.sagnagrunnur.SG_4_5015"",""title"":""Þáttur af Ólafi Sigurðssyni í Húsagarði V"",""__label"":""place-of-narration""}"
3566,1,place-of-narration,"{""path"":""is.sagnagrunnur.SG_9_268"",""title"":""Inntak úr söguþætti af Jóni Upplandakonungi"",""__label"":""place-of-narration""}"
1349,1,place-of-narration,"{""path"":""is.sagnagrunnur.SG_4_4860"",""title"":""Sigríður Guðmundsdóttir á Vatnsleysu"",""__label"":""place-of-narration""}"
3610,1,place-of-narration,"{""path"":""is.sagnagrunnur.SG_17_2498"",""title"":""Draumur Friðbjargar"",""__label"":""place-of-narration""}"
2314,1,place-of-narration,"{""path"":""is.sagnagrunnur.SG_9_259"",""title"":""Eldar í Hraunsstaðamýri"",""__label"":""place-of-narration""}"
4680,1,place-of-narration,"{""path"":""is.sagnagrunnur.SG_9_1155"",""title"":""Missagnir og viðaukar um Hleiðrargarðsskottu"",""__label"":""place-of-narration""}"
3961,1,place-of-narration,"{""path"":""is.sagnagrunnur.SG_9_147"",""title"":""Gellivör"",""__label"":""place-of-narration""}"
1377,1,place-of-narration,"{""path"":""is.ismus.ISMUS_1023256"",""title"":""SÁM 85/512 EF"",""__label"":""place-of-narration""}"
4440,1,place-of-narration,"{""path"":""is.sagnagrunnur.SG_15_4218"",""title"":""Athugasemd um Kirkjulæk "",""__label"":""place-of-narration""}"
4575,1,place-of-narration,"{""path"":""is.sagnagrunnur.SG_21_5258"",""title"":""Saga Erlends Árnasonar"",""__label"":""place-of-narration""}"
2923,1,place-of-narration,"{""path"":""is.sagnagrunnur.SG_5_2861"",""title"":""Bréfið"",""__label"":""place-of-narration""}"
2982,1,place-of-narration,"{""path"":""is.sagnagrunnur.SG_4_4979"",""title"":""Sagnir Páls Melsteðs\nÝmsar minnisgreinar"",""__label"":""place-of-narration""}"
1556,1,place-of-narration,"{""path"":""is.sagnagrunnur.SG_4_5017"",""title"":""Þáttur af Ólafi Sigurðssyni í Húsagarði VII"",""__label"":""place-of-narration""}"
1366,1,place-of-narration,"{""path"":""is.sagnagrunnur.SG_9_983"",""title"":""Eiríkur karl og Oddur Hjaltalín"",""__label"":""place-of-narration""}"
1312,1,place-of-narration,"{""path"":""is.sagnagrunnur.SG_4_4849"",""title"":""Tíðaborg"",""__label"":""place-of-narration""}"
654,1,place-of-narration,"{""path"":""is.sagnagrunnur.SG_9_1777"",""title"":""Stúlkan í Hvannstóði"",""__label"":""place-of-narration""}"
4469,1,place-of-narration,"{""path"":""is.sagnagrunnur.SG_12_2156"",""title"":""Fyrir sjóslysi"",""__label"":""place-of-narration""}"
2285,1,place-of-narration,"{""path"":""is.sagnagrunnur.SG_9_502"",""title"":""Brúarhlöð"",""__label"":""place-of-narration""}"
2983,1,place-of-narration,"{""path"":""is.sagnagrunnur.SG_1_2655"",""title"":""Svipir"",""__label"":""place-of-narration""}"
1431,1,place-of-narration,"{""path"":""is.sagnagrunnur.SG_21_5521"",""title"":""Sýn Jóns á Strjúgsá"",""__label"":""place-of-narration""}"
4320,1,place-of-narration,"{""path"":""is.sagnagrunnur.SG_4_4918"",""title"":""2 Yfir Litlu-Laxá á einhöggum ísi."",""__label"":""place-of-narration""}"
3975,1,place-of-narration,"{""path"":""is.sagnagrunnur.SG_20_4751"",""title"":""Alþýðlegar gamansögur II"",""__label"":""place-of-narration""}"
4041,1,place-of-narration,"{""path"":""is.sagnagrunnur.SG_15_4578"",""title"":""Frá Mensalder Raben"",""__label"":""place-of-narration""}"
656,1,place-of-narration,"{""path"":""is.sagnagrunnur.SG_9_1011"",""title"":""Álfakaupmaðurinn"",""__label"":""place-of-narration""}"
4008,1,place-of-narration,"{""path"":""is.sagnagrunnur.SG_9_594"",""title"":""Árni Jónsson Eyjafjarðarskáld"",""__label"":""place-of-narration""}"
3801,1,place-of-narration,"{""path"":""is.sagnagrunnur.SG_9_519"",""title"":""Torfi í Torfabæ"",""__label"":""place-of-narration""}"
913,1,place-of-narration,"{""path"":""is.sagnagrunnur.SG_16_5164"",""title"":""Þorgeirsboli: Boli festir rætur í Skagafirði"",""__label"":""place-of-narration""}"
289,1,place-of-narration,"{""path"":""is.sagnagrunnur.SG_9_600"",""title"":""Saga af Árna á Stað í Hrútafirði"",""__label"":""place-of-narration""}"
4563,1,place-of-narration,"{""path"":""is.sagnagrunnur.SG_4_4937"",""title"":""Ólafur og Helga í Heysholti"",""__label"":""place-of-narration""}"
3109,1,place-of-narration,"{""path"":""is.sagnagrunnur.SG_12_2319"",""title"":""Nykur hjá Baugsstöðum"",""__label"":""place-of-narration""}"
1106,1,place-of-narration,"{""path"":""is.sagnagrunnur.SG_21_5518"",""title"":""Kerlingin í Hagagerði"",""__label"":""place-of-narration""}"
2482,1,place-of-narration,"{""path"":""is.sagnagrunnur.SG_9_117"",""title"":""Álfarnir á nýjársdagskvöld"",""__label"":""place-of-narration""}"
4473,1,place-of-narration,"{""path"":""is.sagnagrunnur.SG_6_2913"",""title"":""Sögn um upphaf Barðsgáttar"",""__label"":""place-of-narration""}"
1503,1,place-of-narration,"{""path"":""is.sagnagrunnur.SG_12_2217"",""title"":""Kaffiskjóðan"",""__label"":""place-of-narration""}"
1518,1,place-of-narration,"{""path"":""is.sagnagrunnur.SG_9_1940"",""title"":""Svipur Eldjárns Hallsteinssonar"",""__label"":""place-of-narration""}"
1532,1,place-of-narration,"{""path"":""is.sagnagrunnur.SG_15_3178"",""title"":""Hrífubragðið"",""__label"":""place-of-narration""}"
1225,1,place-of-narration,"{""path"":""is.sagnagrunnur.SG_9_1770"",""title"":""Tíu menn fara í jólaboð"",""__label"":""place-of-narration""}"
4429,1,place-of-narration,"{""path"":""is.sagnagrunnur.SG_9_579"",""title"":""Höskuldur sterki í Berjaneskoti"",""__label"":""place-of-narration""}"
2278,1,place-of-narration,"{""path"":""is.sagnagrunnur.SG_15_3519"",""title"":""„Sonur Erlendar og Unu“"",""__label"":""place-of-narration""}"
4324,1,place-of-narration,"{""path"":""is.sagnagrunnur.SG_12_2225"",""title"":""Kjöthöggið"",""__label"":""place-of-narration""}"
3855,1,place-of-narration,"{""path"":""is.sagnagrunnur.SG_21_5400"",""title"":""Draumvísa"",""__label"":""place-of-narration""}"
4637,1,place-of-narration,"{""path"":""is.sagnagrunnur.SG_16_5180"",""title"":""Þorgeirsboli: Frá Jóni söðla"",""__label"":""place-of-narration""}"
470,1,place-of-narration,"{""path"":""is.sagnagrunnur.SG_4_4867"",""title"":""Jón í Næfurholti og draugurinn"",""__label"":""place-of-narration""}"
2469,1,place-of-narration,"{""path"":""is.sagnagrunnur.SG_21_5543"",""title"":""Svipur Jóns Halldórssonar"",""__label"":""place-of-narration""}"
1758,1,place-of-narration,"{""path"":""is.sagnagrunnur.SG_9059"",""title"":""Saga af Fjalla-Katli og Byggða-Katli"",""__label"":""place-of-narration""}"
3453,1,place-of-narration,"{""path"":""is.sagnagrunnur.SG_9_1291"",""title"":""Knararhóll hjá Odda"",""__label"":""place-of-narration""}"
3353,1,place-of-narration,"{""path"":""is.sagnagrunnur.SG_9_1468"",""title"":""Draumkona Eggerts"",""__label"":""place-of-narration""}"
2361,1,place-of-narration,"{""path"":""is.sagnagrunnur.SG_9_1065"",""title"":""Álfar í Purkey"",""__label"":""place-of-narration""}"
2672,1,place-of-narration,"{""path"":""is.sagnagrunnur.SG_15_3482"",""title"":""Vofa leitar vettlinga"",""__label"":""place-of-narration""}"
3895,1,place-of-narration,"{""path"":""is.sagnagrunnur.SG_9_478"",""title"":""Oddur Kolbítur Arngeirsson"",""__label"":""place-of-narration""}"
597,1,place-of-narration,"{""path"":""is.sagnagrunnur.SG_4_5013"",""title"":""Þáttur af Ólafi Sigurðssyni í Húsagarði III."",""__label"":""place-of-narration""}"
4244,1,place-of-narration,"{""path"":""is.sagnagrunnur.SG_9_1423"",""title"":""Eiríkur frelsar konur frá óvættum"",""__label"":""place-of-narration""}"
1210,1,place-of-narration,"{""path"":""is.sagnagrunnur.SG_9_160"",""title"":""Þorleifur beiskaldi"",""__label"":""place-of-narration""}"
4554,1,place-of-narration,"{""path"":""is.ismus.ISMUS_1015328"",""title"":""SÁM 92/2609 EF"",""__label"":""place-of-narration""}"
458,1,place-of-narration,"{""path"":""is.sagnagrunnur.SG_15_4564"",""title"":""Reiðdynur í lofti - Sterk trú."",""__label"":""place-of-narration""}"
4734,1,place-of-narration,"{""path"":""is.sagnagrunnur.SG_9_1592"",""title"":""Huldubátur hjá Höskuldsey"",""__label"":""place-of-narration""}"
4032,1,place-of-narration,"{""path"":""is.sagnagrunnur.SG_16_5184"",""title"":""Þorgeirsboli: Treyjan Pétursnautur"",""__label"":""place-of-narration""}"
2875,1,place-of-narration,"{""path"":""is.sagnagrunnur.SG_9_1103"",""title"":""Holta-Jóka á Álftamýri"",""__label"":""place-of-narration""}"
1778,1,place-of-narration,"{""path"":""is.sagnagrunnur.SG_9_1558"",""title"":""Selurinn og skatan í Lagarfljóti"",""__label"":""place-of-narration""}"
3561,1,place-of-narration,"{""path"":""is.sagnagrunnur.SG_9_526"",""title"":""Sjóhrakningur úr Einholtssókn 2.-4. maí 1842"",""__label"":""place-of-narration""}"
4398,1,place-of-narration,"{""path"":""is.sagnagrunnur.SG_14_2324"",""title"":""Stúlkan á Hafnaheiði"",""__label"":""place-of-narration""}"
1126,1,place-of-narration,"{""path"":""is.sagnagrunnur.SG_9_366"",""title"":""Beinamelur"",""__label"":""place-of-narration""}"
4347,1,place-of-narration,"{""path"":""is.sagnagrunnur.SG_15_4379"",""title"":""Drengurinn og ærin"",""__label"":""place-of-narration""}"
3135,1,place-of-narration,"{""path"":""is.sagnagrunnur.SG_15_3738"",""title"":""Sýn Sigurjóns"",""__label"":""place-of-narration""}"
1374,1,place-of-narration,"{""path"":""is.sagnagrunnur.SG_15_3740"",""title"":""Sýn Steindórs"",""__label"":""place-of-narration""}"
317,1,place-of-narration,"{""path"":""is.sagnagrunnur.SG_6_2921"",""title"":""Galdra-Ögmundur"",""__label"":""place-of-narration""}"
545,1,place-of-narration,"{""path"":""is.sagnagrunnur.SG_4_4899"",""title"":""Þáttur af Barna-Arndísi.\n4. Dauðadómnum breytt í 4 ára hegningarvinnu"",""__label"":""place-of-narration""}"
4123,1,place-of-narration,"{""path"":""is.sagnagrunnur.SG_9_350"",""title"":""Grettisskarð"",""__label"":""place-of-narration""}"
3068,1,place-of-narration,"{""path"":""is.sagnagrunnur.SG_15_4042"",""title"":""Aðrir fuglar"",""__label"":""place-of-narration""}"
3285,1,place-of-narration,"{""path"":""is.sagnagrunnur.SG_20_4692"",""title"":""Runólfur á Skagnesi"",""__label"":""place-of-narration""}"
3105,1,place-of-narration,"{""path"":""is.sagnagrunnur.SG_1_2708"",""title"":""Glúmsstaðir í Fljóti: Glúmur og Glúmsstaðir."",""__label"":""place-of-narration""}"
565,1,place-of-narration,"{""path"":""is.sagnagrunnur.SG_9_1171"",""title"":""Háleiti-Bjarni"",""__label"":""place-of-narration""}"
3669,1,place-of-narration,"{""path"":""is.sagnagrunnur.SG_16_5081"",""title"":""Sögur og sagnir af Mýrum: Snakkur"",""__label"":""place-of-narration""}"
2478,1,place-of-narration,"{""path"":""is.sagnagrunnur.SG_5_2877"",""title"":""Hjónin í klettinum"",""__label"":""place-of-narration""}"
4009,1,place-of-narration,"{""path"":""is.sagnagrunnur.SG_15_4592"",""title"":""Sögn um flugham"",""__label"":""place-of-narration""}"
2109,1,place-of-narration,"{""path"":""is.sagnagrunnur.SG_1_2649"",""title"":""Frá Ólafi í Hokinsdal"",""__label"":""place-of-narration""}"
2794,1,place-of-narration,"{""path"":""is.sagnagrunnur.SG_9_1499"",""title"":""Heyvinnan"",""__label"":""place-of-narration""}"
2243,1,place-of-narration,"{""path"":""is.sagnagrunnur.SG_9_700"",""title"":""Smalastúlkan á Rúgsstöðum"",""__label"":""place-of-narration""}"
4515,1,place-of-narration,"{""path"":""is.sagnagrunnur.SG_9721"",""title"":""Viðarflutningar frá Ströndum"",""__label"":""place-of-narration""}"
343,1,place-of-narration,"{""path"":""is.sagnagrunnur.SG_4_5006"",""title"":""Snorri á Selfossi"",""__label"":""place-of-narration""}"
2137,1,place-of-narration,"{""path"":""is.sagnagrunnur.SG_15_3484"",""title"":""Stefán í Bergi"",""__label"":""place-of-narration""}"
4274,1,place-of-narration,"{""path"":""is.sagnagrunnur.SG_9_1184"",""title"":""Illugi smiður"",""__label"":""place-of-narration""}"
4609,1,place-of-narration,"{""path"":""is.sagnagrunnur.SG_21_5304"",""title"":""5. Þáttur af Árna Jónssyni: Árni reynir að ná sagnaranda"",""__label"":""place-of-narration""}"
4170,1,place-of-narration,"{""path"":""is.sagnagrunnur.SG_12_2218"",""title"":""Fjarsýni Páls Prófasts"",""__label"":""place-of-narration""}"
3757,1,place-of-narration,"{""path"":""is.sagnagrunnur.SG_4_5055"",""title"":""Skötugjá"",""__label"":""place-of-narration""}"
3607,1,place-of-narration,"{""path"":""is.sagnagrunnur.SG_9_1653"",""title"":""Jón á Sandfelli"",""__label"":""place-of-narration""}"
3514,1,place-of-narration,"{""path"":""is.sagnagrunnur.SG_20_4697"",""title"":""Guðmundur klárt og draugurinn"",""__label"":""place-of-narration""}"
4120,1,place-of-narration,"{""path"":""is.sagnagrunnur.SG_9_350"",""title"":""Grettisskarð"",""__label"":""place-of-narration""}"
3223,1,place-of-narration,"{""path"":""is.sagnagrunnur.SG_15_4490"",""title"":""Jón písl"",""__label"":""place-of-narration""}"
2460,1,place-of-narration,"{""path"":""is.sagnagrunnur.SG_20_4675"",""title"":""Jóhannes á Kirkjubóli. Frá Jóhannesi og Guðmundi í Skógum"",""__label"":""place-of-narration""}"
1791,1,place-of-narration,"{""path"":""is.sagnagrunnur.SG_21_5720"",""title"":""Frá Jóni á Vaðbrekku"",""__label"":""place-of-narration""}"
1059,1,place-of-narration,"{""path"":""is.sagnagrunnur.SG_5_2804"",""title"":""Dögurðardalur og Austmannafjöll"",""__label"":""place-of-narration""}"
1580,1,place-of-narration,"{""path"":""is.sagnagrunnur.SG_14_2460"",""title"":""Sagnaþættir af Vatnsleysuströnd"",""__label"":""place-of-narration""}"
2705,1,place-of-narration,"{""path"":""is.sagnagrunnur.SG_1_2671"",""title"":""Svipir Sigurlaugs Kristjánssonar og háseta hans"",""__label"":""place-of-narration""}"
2383,1,place-of-narration,"{""path"":""is.sagnagrunnur.SG_15_3478"",""title"":""Svipur vitjar vinu"",""__label"":""place-of-narration""}"
3768,1,place-of-narration,"{""path"":""is.sagnagrunnur.SG_9_1692"",""title"":""Árni Eyjafjarðarskáld"",""__label"":""place-of-narration""}"
4188,1,place-of-narration,"{""path"":""is.sagnagrunnur.SG_15_4142"",""title"":""Ýms Goðhelginöfn"",""__label"":""place-of-narration""}"
817,1,place-of-narration,"{""path"":""is.sagnagrunnur.SG_15_3803"",""title"":""Naddasaga"",""__label"":""place-of-narration""}"
212,1,place-of-narration,"{""path"":""is.sagnagrunnur.SG_17_2542"",""title"":""Sæll vertu, afi minn"",""__label"":""place-of-narration""}"
1722,1,place-of-narration,"{""path"":""is.sagnagrunnur.SG_15_4164"",""title"":""Gunnarsklauf"",""__label"":""place-of-narration""}"
2171,1,place-of-narration,"{""path"":""is.sagnagrunnur.SG_21_5793"",""title"":""Fossárvellir"",""__label"":""place-of-narration""}"
453,1,place-of-narration,"{""path"":""is.sagnagrunnur.SG_9_1372"",""title"":""Hrakningar Möngu"",""__label"":""place-of-narration""}"
4168,1,place-of-narration,"{""path"":""is.sagnagrunnur.SG_9_346"",""title"":""Austmannahólar og -gjá"",""__label"":""place-of-narration""}"
3771,1,place-of-narration,"{""path"":""is.sagnagrunnur.SG_14_2422"",""title"":""Svipirnir í verbúðinni"",""__label"":""place-of-narration""}"
1835,1,place-of-narration,"{""path"":""is.ismus.ISMUS_1017587"",""title"":""SÁM 92/3006 EF"",""__label"":""place-of-narration""}"
810,1,place-of-narration,"{""path"":""is.sagnagrunnur.SG_21_5519"",""title"":""Helför Jóns Egilssonar"",""__label"":""place-of-narration""}"
2333,1,place-of-narration,"{""path"":""is.sagnagrunnur.SG_9_1105"",""title"":""Garpsdalsdraugurinn"",""__label"":""place-of-narration""}"
2990,1,place-of-narration,"{""path"":""is.sagnagrunnur.SG_15_4452"",""title"":""Þorleifarhraun"",""__label"":""place-of-narration""}"
1293,1,place-of-narration,"{""path"":""is.sagnagrunnur.SG_16_5149"",""title"":""Frásagnir Guðnýjar Björnsdóttur"",""__label"":""place-of-narration""}"
1669,1,place-of-narration,"{""path"":""is.sagnagrunnur.SG_17_2630"",""title"":""Huldufólk hjá Vindökrum"",""__label"":""place-of-narration""}"
1630,1,place-of-narration,"{""path"":""is.sagnagrunnur.SG_4_4876"",""title"":""Arnkötlustaðir og Berustaðir"",""__label"":""place-of-narration""}"
298,1,place-of-narration,"{""path"":""is.sagnagrunnur.SG_15_3790"",""title"":""Óhræsi á ferð"",""__label"":""place-of-narration""}"
3859,1,place-of-narration,"{""path"":""is.sagnagrunnur.SG_9_1877"",""title"":""Kerlingin í fossinum"",""__label"":""place-of-narration""}"
3779,1,place-of-narration,"{""path"":""is.sagnagrunnur.SG_9_1137"",""title"":""Um Þorgeirsbola"",""__label"":""place-of-narration""}"
438,1,place-of-narration,"{""path"":""is.sagnagrunnur.SG_21_5687"",""title"":""1. Sögur úr Hamarsdal: Konan með barnið"",""__label"":""place-of-narration""}"
815,1,place-of-narration,"{""path"":""is.sagnagrunnur.SG_1_3091"",""title"":""Frá Guðmundi presti Sigurðssyni"",""__label"":""place-of-narration""}"
4706,1,place-of-narration,"{""path"":""is.sagnagrunnur.SG_2_3027"",""title"":""Framliðnir vilja endurnýjast"",""__label"":""place-of-narration""}"
394,1,place-of-narration,"{""path"":""is.sagnagrunnur.SG_15_3586"",""title"":""Vofa í Vallaneskirkju"",""__label"":""place-of-narration""}"
430,1,place-of-narration,"{""path"":""is.sagnagrunnur.SG_9_1366"",""title"":""Einar seiðir að sér hval"",""__label"":""place-of-narration""}"
1265,1,place-of-narration,"{""path"":""is.sagnagrunnur.SG_6234"",""title"":""Sögn um Högna lögréttumann á Laugarvatni."",""__label"":""place-of-narration""}"
3901,1,place-of-narration,"{""path"":""is.sagnagrunnur.SG_15_4324"",""title"":""Jón að Heinabergi"",""__label"":""place-of-narration""}"
3997,1,place-of-narration,"{""path"":""is.sagnagrunnur.SG_9_1390"",""title"":""Bjarni Bjarnason"",""__label"":""place-of-narration""}"
1951,1,place-of-narration,"{""path"":""is.sagnagrunnur.SG_1_2700"",""title"":""Örnefni í Hesteyrarfirði"",""__label"":""place-of-narration""}"
2591,1,place-of-narration,"{""path"":""is.sagnagrunnur.SG_6_2986"",""title"":""Sagnir um Eirík í Haga"",""__label"":""place-of-narration""}"
396,1,place-of-narration,"{""path"":""is.sagnagrunnur.SG_9_589"",""title"":""Guðrún glímna og Grímur Fljótshlíðingur"",""__label"":""place-of-narration""}"
4504,1,place-of-narration,"{""path"":""is.sagnagrunnur.SG_15_4620"",""title"":""Ódældarstrákurinn"",""__label"":""place-of-narration""}"
